p,T_LER_series10,T_acceptance_physical_order10,attempts_per_accepted_output
0.0005246905764701578,3.353287960265568e-10,0.3614655345875628,2.766515488512657
0.0005264399669063523,3.3915849950151846e-10,0.3602420416970299,2.7759114269095173
0.0005281951900505003,3.430334174858813e-10,0.35901863690281643,2.7853707223301956
0.0005299562653496505,3.4695410413343893e-10,0.35779533405054886,2.794893909540814
0.0005317232123156916,3.5092112066830883e-10,0.35657214702844947,2.80448152872752
0.0005334960505255672,3.549350354789308e-10,0.3553490897669999,2.8141341255600048
0.0005352747996214928,3.5899642421336974e-10,0.3541261762386005,2.823852251255856
0.0005370594793111752,3.6310586987594023e-10,0.3529034204572223,2.8336364626457806
0.0005388501093680278,3.6726396292516164e-10,0.3516808364780594,2.8434873222396573
0.0005406467096313915,3.714713013730808e-10,0.35045843839717206,2.8534053982934977
0.0005424493000067558,3.757284908859717e-10,0.34923624035112644,2.863391264877287
0.0005442579004659761,3.80036144886421e-10,0.34801425651663176,2.87344550194371
0.0005460725310474973,3.8439488465684815e-10,0.3467925011101699,2.883568695397821
0.0005478932118565753,3.8880533944445097e-10,0.3455709883876225,2.893761437167616
0.000549719963065499,3.932681465676152e-10,0.3443497326438918,2.9040243252755675
0.0005515528049138163,3.9778395152380634e-10,0.3431287482125167,2.9143579639111157
0.0005533917577085548,4.023534080989551e-10,0.3419080494652872,2.924762963504101
0.0005552368418244486,4.0697717847837136e-10,0.34068765081184976,2.9352399407992222
0.0005570880777041652,4.116559333592082e-10,0.33946756669931033,2.9457895189314756
0.0005589454858585299,4.163903520644786e-10,0.3382478116118329,2.9564123275026
0.0005608090868667536,4.2118112265867653e-10,0.33702840007023277,2.9671090026585643
0.0005626789013766616,4.2602894206500435e-10,0.33580934663156414,2.9778801871681013
0.0005645549501049214,4.309345161842362e-10,0.3345906658887047,2.988726530502292
0.0005664372538372742,4.3589856001524986e-10,0.3333723724699334,2.9996486889152436
0.0005683258334287619,4.409217977772265e-10,0.3321544810385062,3.010647325525834
0.0005702207098039603,4.460049630335732e-10,0.3309370062922251,3.0217231104005835
0.000572121903957212,4.511487988175799e-10,0.3297199629630013,3.0328767206376654
0.0005740294369528563,4.5635405775982085e-10,0.32850336581641726,3.044108840452021
0.000575943329925464,4.6162150221735324e-10,0.3272872296512803,3.0554201612616696
0.0005778636040800717,4.669519044047223e-10,0.32607156929917375,3.066811381775179
0.0005797902806924161,4.723460465268001e-10,0.32485639962400215,3.078283208080333
0.0005817233811091716,4.778047209134965e-10,0.323641735521531,3.089836353734028
0.0005836629267481836,4.833287301563419e-10,0.32242759191892484,3.1014715398533643
0.0005856089390987077,4.889188872470084e-10,0.32121398377427707,3.1131894952080237
0.0005875614397216493,4.945760157177692e-10,0.32000092607613534,3.1249909563139133
0.0005895204502497991,5.003009497839242e-10,0.3187884338430254,3.136876667528063
0.0005914859923880749,5.060945344882376e-10,0.31757652212296644,3.148847381144874
0.000593458087913762,5.119576258474095e-10,0.31636520599298296,3.160903857493672
0.0005954367586767534,5.178910910005987e-10,0.3151545005586126,3.1730468650376116
0.0005974220265997943,5.238958083600515e-10,0.3139444209534074,3.1852771804739612
